,Zipcode,Stats,AGE,Below poverty level,Percent below poverty level,Total
14505,61874,Margin of Error,Related children of householder under 18 years,98.0,6.0,278.0
14506,61874,Margin of Error,Under 18 years,117.0,7.1,271.0
14507,61874,Margin of Error,Under 5 years,23.0,4.3,155.0
14508,61875,Estimate,18 to 34 years,12.0,10.6,113.0
14509,61875,Estimate,18 to 64 years,28.0,6.5,432.0
14510,61875,Estimate,35 to 64 years,16.0,5.0,319.0
14511,61875,Estimate,5 to 17 years,0.0,0.0,102.0
14512,61875,Estimate,60 years and over,0.0,0.0,270.0
14513,61875,Estimate,65 years and over,0.0,0.0,144.0
14514,61875,Estimate,Related children of householder under 18 years,0.0,0.0,130.0
14515,61875,Estimate,Under 18 years,0.0,0.0,130.0
14516,61875,Estimate,Under 5 years,0.0,0.0,28.0
14517,61875,Margin of Error,18 to 34 years,17.0,15.4,85.0
14518,61875,Margin of Error,18 to 64 years,30.0,6.9,228.0
14519,61875,Margin of Error,35 to 64 years,25.0,8.3,190.0
14520,61875,Margin of Error,5 to 17 years,12.0,26.7,79.0
14521,61875,Margin of Error,60 years and over,12.0,11.3,204.0
14522,61875,Margin of Error,65 years and over,12.0,20.0,107.0
14523,61875,Margin of Error,Related children of householder under 18 years,12.0,21.9,100.0
14524,61875,Margin of Error,Under 18 years,12.0,21.9,100.0
14525,61875,Margin of Error,Under 5 years,12.0,56.0,34.0
14526,61876,Estimate,18 to 34 years,6.0,5.5,109.0
14527,61876,Estimate,18 to 64 years,14.0,4.2,330.0
14528,61876,Estimate,35 to 64 years,8.0,3.6,221.0
14529,61876,Estimate,5 to 17 years,7.0,8.1,86.0
14530,61876,Estimate,60 years and over,5.0,2.4,206.0
14531,61876,Estimate,65 years and over,0.0,0.0,162.0
14532,61876,Estimate,Related children of householder under 18 years,10.0,7.1,141.0
14533,61876,Estimate,Under 18 years,17.0,11.5,148.0
14534,61876,Estimate,Under 5 years,10.0,16.1,62.0
14535,61876,Margin of Error,18 to 34 years,7.0,6.5,46.0
14536,61876,Margin of Error,18 to 64 years,12.0,3.6,79.0
14537,61876,Margin of Error,35 to 64 years,9.0,4.1,62.0
14538,61876,Margin of Error,5 to 17 years,9.0,8.5,46.0
14539,61876,Margin of Error,60 years and over,8.0,3.8,51.0
14540,61876,Margin of Error,65 years and over,12.0,18.1,49.0
14541,61876,Margin of Error,Related children of householder under 18 years,16.0,11.0,66.0
14542,61876,Margin of Error,Under 18 years,18.0,10.9,71.0
14543,61876,Margin of Error,Under 5 years,16.0,24.2,34.0
14544,61877,Estimate,18 to 34 years,28.0,10.1,277.0
14545,61877,Estimate,18 to 64 years,41.0,4.2,969.0
14546,61877,Estimate,35 to 64 years,13.0,1.9,692.0
14547,61877,Estimate,5 to 17 years,12.0,4.7,253.0
14548,61877,Estimate,60 years and over,10.0,2.9,344.0
14549,61877,Estimate,65 years and over,0.0,0.0,225.0
14550,61877,Estimate,Related children of householder under 18 years,12.0,3.4,351.0
14551,61877,Estimate,Under 18 years,12.0,3.4,351.0
14552,61877,Estimate,Under 5 years,0.0,0.0,98.0
14553,61877,Margin of Error,18 to 34 years,22.0,7.5,76.0
14554,61877,Margin of Error,18 to 64 years,27.0,2.7,142.0
14555,61877,Margin of Error,35 to 64 years,14.0,2.1,101.0
14556,61877,Margin of Error,5 to 17 years,12.0,5.0,82.0
14557,61877,Margin of Error,60 years and over,14.0,4.0,66.0
14558,61877,Margin of Error,65 years and over,12.0,13.4,53.0
14559,61877,Margin of Error,Related children of householder under 18 years,12.0,3.6,100.0
14560,61877,Margin of Error,Under 18 years,12.0,3.6,100.0
14561,61877,Margin of Error,Under 5 years,12.0,27.6,53.0
14562,61878,Estimate,18 to 34 years,41.0,16.5,249.0
14563,61878,Estimate,18 to 64 years,68.0,8.5,804.0
14564,61878,Estimate,35 to 64 years,27.0,4.9,555.0
14565,61878,Estimate,5 to 17 years,45.0,34.1,132.0
14566,61878,Estimate,60 years and over,9.0,2.8,322.0
14567,61878,Estimate,65 years and over,0.0,0.0,262.0
14568,61878,Estimate,Related children of householder under 18 years,51.0,26.3,194.0
14569,61878,Estimate,Under 18 years,54.0,27.4,197.0
14570,61878,Estimate,Under 5 years,9.0,13.8,65.0
14571,61878,Margin of Error,18 to 34 years,27.0,10.6,78.0
14572,61878,Margin of Error,18 to 64 years,34.0,4.4,172.0
14573,61878,Margin of Error,35 to 64 years,19.0,3.5,161.0
14574,61878,Margin of Error,5 to 17 years,34.0,16.2,47.0
14575,61878,Margin of Error,60 years and over,9.0,2.5,64.0
14576,61878,Margin of Error,65 years and over,12.0,11.7,56.0
14577,61878,Margin of Error,Related children of householder under 18 years,37.0,14.2,54.0
14578,61878,Margin of Error,Under 18 years,37.0,13.6,54.0
14579,61878,Margin of Error,Under 5 years,8.0,11.8,27.0
14580,61880,Estimate,18 to 34 years,92.0,9.6,962.0
14581,61880,Estimate,18 to 64 years,210.0,8.0,2615.0
14582,61880,Estimate,35 to 64 years,118.0,7.1,1653.0
14583,61880,Estimate,5 to 17 years,84.0,12.6,669.0
14584,61880,Estimate,60 years and over,144.0,23.0,625.0
14585,61880,Estimate,65 years and over,63.0,17.6,357.0
14586,61880,Estimate,Related children of householder under 18 years,131.0,15.4,851.0
14587,61880,Estimate,Under 18 years,131.0,15.4,851.0
14588,61880,Estimate,Under 5 years,47.0,25.8,182.0
14589,61880,Margin of Error,18 to 34 years,74.0,7.7,334.0
14590,61880,Margin of Error,18 to 64 years,119.0,4.5,544.0
14591,61880,Margin of Error,35 to 64 years,98.0,5.5,309.0
14592,61880,Margin of Error,5 to 17 years,80.0,10.5,163.0
14593,61880,Margin of Error,60 years and over,101.0,14.6,151.0
14594,61880,Margin of Error,65 years and over,67.0,17.3,118.0
14595,61880,Margin of Error,Related children of householder under 18 years,127.0,13.2,191.0
14596,61880,Margin of Error,Under 18 years,127.0,13.2,191.0
14597,61880,Margin of Error,Under 5 years,57.0,26.8,94.0
14598,61882,Estimate,18 to 34 years,12.0,18.5,65.0
14599,61882,Estimate,18 to 64 years,41.0,11.7,351.0
14600,61882,Estimate,35 to 64 years,29.0,10.1,286.0
14601,61882,Estimate,5 to 17 years,32.0,24.8,129.0
14602,61882,Estimate,60 years and over,10.0,5.7,176.0
14603,61882,Estimate,65 years and over,8.0,5.2,153.0
14604,61882,Estimate,Related children of householder under 18 years,37.0,24.5,151.0
14605,61882,Estimate,Under 18 years,37.0,24.5,151.0
14606,61882,Estimate,Under 5 years,5.0,22.7,22.0
14607,61882,Margin of Error,18 to 34 years,11.0,15.0,32.0
14608,61882,Margin of Error,18 to 64 years,23.0,6.7,72.0
14609,61882,Margin of Error,35 to 64 years,19.0,6.9,63.0
14610,61882,Margin of Error,5 to 17 years,33.0,20.5,59.0
14611,61882,Margin of Error,60 years and over,8.0,4.6,50.0
14612,61882,Margin of Error,65 years and over,8.0,4.9,50.0
14613,61882,Margin of Error,Related children of householder under 18 years,35.0,17.9,62.0
14614,61882,Margin of Error,Under 18 years,35.0,17.9,62.0
14615,61882,Margin of Error,Under 5 years,6.0,23.3,14.0
14616,61883,Estimate,18 to 34 years,128.0,16.9,759.0
14617,61883,Estimate,18 to 64 years,221.0,9.1,2416.0
14618,61883,Estimate,35 to 64 years,93.0,5.6,1657.0
14619,61883,Estimate,5 to 17 years,106.0,12.6,841.0
14620,61883,Estimate,60 years and over,38.0,3.9,968.0
14621,61883,Estimate,65 years and over,37.0,5.6,657.0
14622,61883,Estimate,Related children of householder under 18 years,163.0,15.2,1069.0
14623,61883,Estimate,Under 18 years,163.0,15.2,1069.0
14624,61883,Estimate,Under 5 years,57.0,25.0,228.0
14625,61883,Margin of Error,18 to 34 years,75.0,9.2,167.0
14626,61883,Margin of Error,18 to 64 years,102.0,4.3,205.0
14627,61883,Margin of Error,35 to 64 years,49.0,3.0,177.0
14628,61883,Margin of Error,5 to 17 years,67.0,8.3,176.0
14629,61883,Margin of Error,60 years and over,39.0,4.0,129.0
14630,61883,Margin of Error,65 years and over,39.0,5.8,113.0
14631,61883,Margin of Error,Related children of householder under 18 years,108.0,9.7,173.0
14632,61883,Margin of Error,Under 18 years,108.0,9.7,173.0
14633,61883,Margin of Error,Under 5 years,45.0,18.1,98.0
14634,61884,Estimate,18 to 34 years,0.0,0.0,227.0
14635,61884,Estimate,18 to 64 years,10.0,1.4,735.0
14636,61884,Estimate,35 to 64 years,10.0,2.0,508.0
14637,61884,Estimate,5 to 17 years,0.0,0.0,78.0
14638,61884,Estimate,60 years and over,10.0,3.7,271.0
14639,61884,Estimate,65 years and over,0.0,0.0,148.0
14640,61884,Estimate,Related children of householder under 18 years,0.0,0.0,101.0
14641,61884,Estimate,Under 18 years,0.0,0.0,101.0
14642,61884,Estimate,Under 5 years,0.0,0.0,23.0
14643,61884,Margin of Error,18 to 34 years,12.0,13.3,81.0
14644,61884,Margin of Error,18 to 64 years,14.0,1.9,162.0
14645,61884,Margin of Error,35 to 64 years,14.0,2.7,119.0
14646,61884,Margin of Error,5 to 17 years,12.0,32.7,58.0
14647,61884,Margin of Error,60 years and over,14.0,5.1,102.0
14648,61884,Margin of Error,65 years and over,12.0,19.6,71.0
14649,61884,Margin of Error,Related children of householder under 18 years,12.0,26.9,63.0
14650,61884,Margin of Error,Under 18 years,12.0,26.9,63.0
14651,61884,Margin of Error,Under 5 years,12.0,61.8,29.0
14652,61910,Estimate,18 to 34 years,154.0,14.7,1049.0
14653,61910,Estimate,18 to 64 years,255.0,9.5,2671.0
14654,61910,Estimate,35 to 64 years,101.0,6.2,1622.0
14655,61910,Estimate,5 to 17 years,208.0,18.3,1137.0
14656,61910,Estimate,60 years and over,83.0,9.7,855.0
14657,61910,Estimate,65 years and over,83.0,13.4,619.0
14658,61910,Estimate,Related children of householder under 18 years,232.0,16.1,1443.0
14659,61910,Estimate,Under 18 years,237.0,16.4,1448.0
14660,61910,Estimate,Under 5 years,29.0,9.3,311.0
14661,61910,Margin of Error,18 to 34 years,114.0,9.7,181.0
14662,61910,Margin of Error,18 to 64 years,170.0,5.9,302.0
14663,61910,Margin of Error,35 to 64 years,74.0,4.4,198.0
14664,61910,Margin of Error,5 to 17 years,166.0,12.7,284.0
14665,61910,Margin of Error,60 years and over,50.0,5.8,195.0
14666,61910,Margin of Error,65 years and over,50.0,7.6,141.0
14667,61910,Margin of Error,Related children of householder under 18 years,173.0,10.9,305.0
14668,61910,Margin of Error,Under 18 years,173.0,10.8,306.0
14669,61910,Margin of Error,Under 5 years,30.0,9.7,83.0
14670,61911,Estimate,18 to 34 years,161.0,13.4,1199.0
14671,61911,Estimate,18 to 64 years,249.0,10.0,2481.0
14672,61911,Estimate,35 to 64 years,88.0,6.9,1282.0
14673,61911,Estimate,5 to 17 years,99.0,9.0,1100.0
14674,61911,Estimate,60 years and over,142.0,11.4,1247.0
14675,61911,Estimate,65 years and over,123.0,12.8,959.0
14676,61911,Estimate,Related children of householder under 18 years,201.0,13.1,1535.0
14677,61911,Estimate,Under 18 years,201.0,13.1,1535.0
14678,61911,Estimate,Under 5 years,102.0,23.4,435.0
14679,61911,Margin of Error,18 to 34 years,110.0,8.7,220.0
14680,61911,Margin of Error,18 to 64 years,121.0,4.8,306.0
14681,61911,Margin of Error,35 to 64 years,65.0,4.9,205.0
14682,61911,Margin of Error,5 to 17 years,84.0,7.7,284.0
14683,61911,Margin of Error,60 years and over,79.0,6.3,200.0
14684,61911,Margin of Error,65 years and over,73.0,7.8,167.0
14685,61911,Margin of Error,Related children of householder under 18 years,153.0,9.5,365.0
14686,61911,Margin of Error,Under 18 years,153.0,9.5,365.0
14687,61911,Margin of Error,Under 5 years,80.0,15.2,146.0
14688,61912,Estimate,18 to 34 years,69.0,24.5,282.0
14689,61912,Estimate,18 to 64 years,129.0,14.6,883.0
14690,61912,Estimate,35 to 64 years,60.0,10.0,601.0
14691,61912,Estimate,5 to 17 years,48.0,23.5,204.0
14692,61912,Estimate,60 years and over,25.0,6.2,402.0
14693,61912,Estimate,65 years and over,21.0,7.7,271.0
14694,61912,Estimate,Related children of householder under 18 years,79.0,29.6,267.0
14695,61912,Estimate,Under 18 years,79.0,29.6,267.0
14696,61912,Estimate,Under 5 years,31.0,49.2,63.0
14697,61912,Margin of Error,18 to 34 years,62.0,18.6,91.0
14698,61912,Margin of Error,18 to 64 years,79.0,7.7,187.0
14699,61912,Margin of Error,35 to 64 years,37.0,5.6,140.0
14700,61912,Margin of Error,5 to 17 years,53.0,23.0,88.0
14701,61912,Margin of Error,60 years and over,26.0,6.6,106.0
14702,61912,Margin of Error,65 years and over,24.0,9.1,74.0
14703,61912,Margin of Error,Related children of householder under 18 years,60.0,19.1,100.0
14704,61912,Margin of Error,Under 18 years,60.0,19.1,100.0
14705,61912,Margin of Error,Under 5 years,33.0,35.6,40.0
14706,61913,Estimate,18 to 34 years,40.0,19.5,205.0
14707,61913,Estimate,18 to 64 years,94.0,10.9,860.0
14708,61913,Estimate,35 to 64 years,54.0,8.2,655.0
14709,61913,Estimate,5 to 17 years,18.0,6.6,273.0
14710,61913,Estimate,60 years and over,38.0,9.3,410.0
14711,61913,Estimate,65 years and over,30.0,10.5,287.0
14712,61913,Estimate,Related children of householder under 18 years,76.0,20.3,374.0
14713,61913,Estimate,Under 18 years,76.0,20.3,374.0
14714,61913,Estimate,Under 5 years,58.0,57.4,101.0
14715,61913,Margin of Error,18 to 34 years,37.0,15.6,63.0
14716,61913,Margin of Error,18 to 64 years,48.0,5.0,153.0
14717,61913,Margin of Error,35 to 64 years,29.0,4.1,135.0
14718,61913,Margin of Error,5 to 17 years,22.0,7.9,92.0
14719,61913,Margin of Error,60 years and over,26.0,6.3,98.0
14720,61913,Margin of Error,65 years and over,25.0,8.3,90.0
14721,61913,Margin of Error,Related children of householder under 18 years,73.0,16.0,131.0
14722,61913,Margin of Error,Under 18 years,73.0,16.0,131.0
14723,61913,Margin of Error,Under 5 years,58.0,36.2,60.0
14724,61914,Estimate,18 to 34 years,29.0,16.8,173.0
14725,61914,Estimate,18 to 64 years,50.0,5.4,919.0
14726,61914,Estimate,35 to 64 years,21.0,2.8,746.0
14727,61914,Estimate,5 to 17 years,71.0,17.4,409.0
14728,61914,Estimate,60 years and over,3.0,0.5,613.0
14729,61914,Estimate,65 years and over,3.0,0.7,403.0
14730,61914,Estimate,Related children of householder under 18 years,103.0,20.9,494.0
14731,61914,Estimate,Under 18 years,103.0,20.9,494.0
14732,61914,Estimate,Under 5 years,32.0,37.6,85.0
14733,61914,Margin of Error,18 to 34 years,34.0,19.0,60.0
14734,61914,Margin of Error,18 to 64 years,41.0,4.7,166.0
14735,61914,Margin of Error,35 to 64 years,22.0,3.0,150.0
14736,61914,Margin of Error,5 to 17 years,60.0,14.3,128.0
14737,61914,Margin of Error,60 years and over,4.0,0.7,111.0
14738,61914,Margin of Error,65 years and over,4.0,1.0,81.0
14739,61914,Margin of Error,Related children of householder under 18 years,88.0,16.7,143.0
14740,61914,Margin of Error,Under 18 years,88.0,16.7,143.0
14741,61914,Margin of Error,Under 5 years,33.0,42.3,54.0
14742,61917,Estimate,18 to 34 years,20.0,26.7,75.0
14743,61917,Estimate,18 to 64 years,38.0,12.8,296.0
14744,61917,Estimate,35 to 64 years,18.0,8.1,221.0
14745,61917,Estimate,5 to 17 years,12.0,16.0,75.0
14746,61917,Estimate,60 years and over,18.0,10.3,175.0
14747,61917,Estimate,65 years and over,6.0,4.7,127.0
14748,61917,Estimate,Related children of householder under 18 years,18.0,17.0,106.0
14749,61917,Estimate,Under 18 years,19.0,17.8,107.0
14750,61917,Estimate,Under 5 years,7.0,21.9,32.0
14751,61917,Margin of Error,18 to 34 years,16.0,17.7,30.0
14752,61917,Margin of Error,18 to 64 years,20.0,6.7,70.0
14753,61917,Margin of Error,35 to 64 years,11.0,5.3,57.0
14754,61917,Margin of Error,5 to 17 years,9.0,12.9,34.0
14755,61917,Margin of Error,60 years and over,13.0,7.3,56.0
14756,61917,Margin of Error,65 years and over,8.0,6.2,47.0
14757,61917,Margin of Error,Related children of householder under 18 years,14.0,13.0,43.0
14758,61917,Margin of Error,Under 18 years,14.0,12.9,42.0
14759,61917,Margin of Error,Under 5 years,7.0,19.1,16.0
14760,61919,Estimate,18 to 34 years,5.0,3.4,145.0
14761,61919,Estimate,18 to 64 years,21.0,4.3,483.0
14762,61919,Estimate,35 to 64 years,16.0,4.7,338.0
14763,61919,Estimate,5 to 17 years,12.0,9.5,126.0
14764,61919,Estimate,60 years and over,7.0,3.1,227.0
14765,61919,Estimate,65 years and over,6.0,3.6,168.0
14766,61919,Estimate,Related children of householder under 18 years,13.0,7.0,185.0
14767,61919,Estimate,Under 18 years,13.0,7.0,185.0
14768,61919,Estimate,Under 5 years,1.0,1.7,59.0
14769,61919,Margin of Error,18 to 34 years,5.0,4.0,65.0
14770,61919,Margin of Error,18 to 64 years,12.0,2.6,109.0
14771,61919,Margin of Error,35 to 64 years,11.0,3.4,87.0
14772,61919,Margin of Error,5 to 17 years,12.0,9.8,60.0
14773,61919,Margin of Error,60 years and over,7.0,3.0,67.0
14774,61919,Margin of Error,65 years and over,7.0,4.0,56.0
14775,61919,Margin of Error,Related children of householder under 18 years,12.0,7.1,71.0
14776,61919,Margin of Error,Under 18 years,12.0,7.1,71.0
14777,61919,Margin of Error,Under 5 years,2.0,3.7,35.0
14778,61920,Estimate,18 to 34 years,2735.0,37.1,7367.0
14779,61920,Estimate,18 to 64 years,4031.0,28.0,14380.0
14780,61920,Estimate,35 to 64 years,1296.0,18.5,7013.0
14781,61920,Estimate,5 to 17 years,505.0,21.4,2365.0
14782,61920,Estimate,60 years and over,386.0,9.6,4032.0
14783,61920,Estimate,65 years and over,221.0,7.5,2949.0
14784,61920,Estimate,Related children of householder under 18 years,604.0,19.3,3130.0
14785,61920,Estimate,Under 18 years,621.0,19.6,3167.0
14786,61920,Estimate,Under 5 years,116.0,14.5,802.0
14787,61920,Margin of Error,18 to 34 years,467.0,5.5,534.0
14788,61920,Margin of Error,18 to 64 years,602.0,3.9,548.0
14789,61920,Margin of Error,35 to 64 years,374.0,4.9,548.0
14790,61920,Margin of Error,5 to 17 years,236.0,9.9,224.0
14791,61920,Margin of Error,60 years and over,139.0,3.3,313.0
14792,61920,Margin of Error,65 years and over,84.0,2.8,283.0
14793,61920,Margin of Error,Related children of householder under 18 years,252.0,8.0,230.0
14794,61920,Margin of Error,Under 18 years,252.0,7.9,233.0
14795,61920,Margin of Error,Under 5 years,103.0,11.7,173.0
14796,61924,Estimate,18 to 34 years,35.0,7.8,448.0
14797,61924,Estimate,18 to 64 years,99.0,7.4,1332.0
14798,61924,Estimate,35 to 64 years,64.0,7.2,884.0
14799,61924,Estimate,5 to 17 years,22.0,5.9,373.0
14800,61924,Estimate,60 years and over,44.0,9.0,490.0
14801,61924,Estimate,65 years and over,36.0,9.0,401.0
14802,61924,Estimate,Related children of householder under 18 years,32.0,5.9,545.0
14803,61924,Estimate,Under 18 years,32.0,5.9,545.0
14804,61924,Estimate,Under 5 years,10.0,5.8,172.0
14805,61924,Margin of Error,18 to 34 years,23.0,4.4,130.0
14806,61924,Margin of Error,18 to 64 years,45.0,3.2,146.0
14807,61924,Margin of Error,35 to 64 years,33.0,3.6,110.0
14808,61924,Margin of Error,5 to 17 years,33.0,9.2,114.0
14809,61924,Margin of Error,60 years and over,20.0,4.3,79.0
14810,61924,Margin of Error,65 years and over,18.0,4.8,65.0
14811,61924,Margin of Error,Related children of householder under 18 years,34.0,5.9,121.0
14812,61924,Margin of Error,Under 18 years,34.0,5.9,121.0
14813,61924,Margin of Error,Under 5 years,12.0,9.6,114.0
14814,61925,Estimate,18 to 34 years,65.0,27.4,237.0
14815,61925,Estimate,18 to 64 years,103.0,13.2,782.0
14816,61925,Estimate,35 to 64 years,38.0,7.0,545.0
14817,61925,Estimate,5 to 17 years,70.0,25.1,279.0
14818,61925,Estimate,60 years and over,0.0,0.0,114.0
14819,61925,Estimate,65 years and over,0.0,0.0,71.0
14820,61925,Estimate,Related children of householder under 18 years,92.0,29.5,312.0
14821,61925,Estimate,Under 18 years,92.0,29.5,312.0
14822,61925,Estimate,Under 5 years,22.0,66.7,33.0
14823,61925,Margin of Error,18 to 34 years,46.0,18.4,127.0
14824,61925,Margin of Error,18 to 64 years,86.0,10.5,246.0
14825,61925,Margin of Error,35 to 64 years,44.0,8.1,206.0
14826,61925,Margin of Error,5 to 17 years,73.0,24.5,151.0
14827,61925,Margin of Error,60 years and over,12.0,24.4,59.0
14828,61925,Margin of Error,65 years and over,12.0,34.8,49.0
14829,61925,Margin of Error,Related children of householder under 18 years,105.0,28.4,170.0
14830,61925,Margin of Error,Under 18 years,105.0,28.4,170.0
14831,61925,Margin of Error,Under 5 years,36.0,46.6,39.0
14832,61928,Estimate,18 to 34 years,8.0,10.1,79.0
14833,61928,Estimate,18 to 64 years,18.0,4.3,422.0
14834,61928,Estimate,35 to 64 years,10.0,2.9,343.0
14835,61928,Estimate,5 to 17 years,4.0,3.6,112.0
14836,61928,Estimate,60 years and over,18.0,8.1,223.0
